"village","village_id","visited","source","longitude","latitude","treecover_tot_area","shrubland_tot_area","grassland_tot_area","builtup_tot_area","treecover_patch_area","shrubland_patch_area","grassland_patch_area","builtup_patch_area","landscape_patch_area","landscape_area_sd","bare_tot_area","bare_patch_area","water_tot_area","water_patch_area","cropland_tot_area","cropland_patch_area","wetland_tot_area","wetland_patch_area","treecover_percent","shrubland_percent","grassland_percent","builtup_percent","bare_percent","water_percent","cropland_percent","wetland_percent","num_buildings","state","LGA","SenDist","lassa_occ","travel_time","distance_to_road","build_area"
"Ikot Ukwak","501513881",FALSE,"OSM",8.0428,5.3236,990.493576066352,NA,363.511703063476,0.373764749720584,8.18589732286242,NA,1.50834731561608,0.093441187430146,2.2377887221351,23.5450640230107,6.27754886462526,0.0729947542398286,203.311034541192,20.3311034541192,21.5679249895582,0.126128216313206,14.4833840516726,0.176626634776495,0.619051158444647,NA,0.227192125549491,0.000233600203869269,0.00392342160589522,0.127067892713797,0.0134797935823653,0.00905200789993417,16,"Cross River","Biase","Cross River North",0.0415357498568386,185.81,16085,1460.9924
"Oban","501513931",FALSE,"OSM",8.5799035,5.3179243,1472.96440538181,0.79000276645487,106.03875842641,12.3852046611957,56.6524771300695,0.0438890425808261,0.479813386544842,0.134621789795606,4.30112617292096,76.2129390443752,7.36486450017605,1.05212350002515,NA,NA,0.47570059055347,0.0594625738191838,NA,NA,0.920591857971076,0.000493745885450955,0.0662734396568201,0.00774066130094077,0.00460298583533309,NA,0.000297309350379069,NA,555,"Cross River","Akamkpa","Cross River South",0.00777062369464944,191.68,45,79671.7491
"Efferaya","501513936",FALSE,"OSM",8.7317996,5.8647503,1453.51164908953,12.3682153543902,26.2145004008573,14.1266086087575,85.5006852405606,0.11452051254065,0.33608333847253,0.247835238750132,4.16671598001718,65.1590733064136,8.31626568128299,0.136332224283328,79.4844718894432,5.29896479262955,0.203871681665773,0.0339786136109622,5.79335362066905,0.137936990968311,0.908434029178789,0.00773004310985581,0.0163838688441037,0.00882902588714987,0.00519760453609123,0.049677206991017,0.000127418293019601,0.00362080315997367,477,"Cross River","Etung","Cross River Central",0.0145144820210052,133.98,7032,71114.7038
"Ekpene","501513938",FALSE,"OSM",8.1218085,5.257897,1535.36612927834,1.00236910152338,55.0453540497587,4.57012353067441,191.920766159792,0.111374344613709,0.220181416199035,0.268830795922024,5.33339645442199,88.6078802860006,NA,NA,NA,NA,0.0339786136109622,0.0339786136109622,4.00098175269079,0.266732116846053,0.959592473826159,0.000626473274013039,0.0344029391152923,0.00285629340185606,NA,NA,2.12363821699335e-05,0.00250058400050967,126,"Cross River","Odukpani","Cross River South",0.00759948791574802,179.18,9312,16541.0081
"Ekong","501513939",FALSE,"OSM",8.5562,5.2751,1536.93764015785,1.97075958943581,52.6838404037968,8.39271756190765,90.4080964798733,0.0505322971650206,0.222294685248088,0.16139841465207,4.59775556415689,82.3610511553233,0.0339786136109622,0.0113262045369874,NA,NA,NA,NA,NA,NA,0.960574656501518,0.00123171016585614,0.0329270105544819,0.00524538639597358,2.12363821699335e-05,NA,NA,NA,467,"Cross River","Akamkpa","Cross River South",0.00777062369464944,187.12,1239,38852.693
"Nsofang","501513944",FALSE,"OSM",8.7057515,5.8068437,1480.6945399783,11.5017607073107,6.03969856934852,12.9373571323738,370.173634994575,0.11059385295491,0.128504224879756,0.199036263574982,5.61410153097052,72.6524924783939,3.04958057158385,0.0824210965292933,79.4419986224295,39.7209993112148,NA,NA,6.35400074524992,0.244384644048074,0.925423134914736,0.0071885153645225,0.00377476693070568,0.00808575251120219,0.00190596529975153,0.0496506615133046,NA,0.00397120346577757,552,"Cross River","Etung","Cross River Central",0.0145144820210052,150.46,13367,76854.0598
"Okokori","501513946",FALSE,"OSM",8.428957,5.8208315,1595.3808555687,0.212366335068513,1.02785306173161,3.39786136109622,1595.3808555687,0.0303380478669305,0.0790656201332004,0.849465340274054,64.0007574530639,319.038222205425,NA,NA,NA,NA,NA,NA,NA,NA,0.997101233833804,0.000132727388562085,0.000642400560640489,0.00212363821699335,NA,NA,NA,NA,154,"Cross River","Obubra","Cross River Central",0.217319291173103,139.88,12212,14808.6519
"Awai","501513962",FALSE,"OSM",8.392125,5.730575,1593.42708528607,0.0679572272219243,1.99624354964403,4.51066095685523,531.142361762023,0.0679572272219243,0.117426091155531,0.451066095685523,50.0005917602062,281.641021134579,0.0169893068054811,0.0169893068054811,NA,NA,NA,NA,NA,NA,0.995880141859033,4.24727643398671e-05,0.00124763745248359,0.00281912973305868,1.06181910849668e-05,NA,NA,NA,156,"Cross River","Akamkpa","Cross River South",0.00777062369464944,188.79,22573,20793.3539
"Obogu","501514030",FALSE,"OSM",7.7312,6.5995,465.770340725667,697.334592484374,61.2804296473703,16.369197107081,1.5422858964426,2.05098409554228,0.167891588074987,0.511537409596282,1.27593216612966,15.7855169391162,0.0509679204164432,0.0509679204164432,NA,NA,359.204913788286,1.6864080459544,0.00849465340274054,0.00849465340274054,0.291103017689906,0.435828962178003,0.0382998152434751,0.0102306271103655,3.18545732549003e-05,NA,0.224500414109452,5.30909554248338e-06,712,"Ebonyi","Ishielu","Ebonyi Central",0.482514703571786,64.56,4285,85556.83
"Ndingan","501514184",FALSE,"OSM",8.5266,5.1901,1587.53179582457,5.46206213796217,6.54088312011022,0.484195243956211,793.765897912284,0.0581070440208741,0.11475233544053,0.16139841465207,10.2565316431192,127.097269334967,NA,NA,NA,NA,NA,NA,NA,NA,0.992195629552549,0.00341374843381681,0.0040880035677122,0.000302618445921553,NA,NA,NA,NA,48,"Cross River","Akamkpa","Cross River South",0.00777062369464944,176.9,1736,3192.9983
"Nkpan","501514188",FALSE,"OSM",8.076203,5.2165655,1429.06403659644,NA,66.3432430754036,0.135914454443849,68.0506684093545,NA,2.28769803708288,0.0453048181479495,10.8844825600449,117.774407612077,1.63946810672892,0.0565333829906526,94.324631384031,94.324631384031,6.71077618816503,0.126618418644623,1.80086652138099,0.163715138307363,0.893154452207522,NA,0.0414640361867952,8.49455286797341e-05,0.00102465543969929,0.0589521969037355,0.00419418547856187,0.00112552825500648,51,"Cross River","Odukpani","Cross River South",0.00759948791574802,190.32,4393,7207.9619
"Ibinabam","501514195",FALSE,"OSM",8.026143,5.5891,1293.72721858398,0.433227323539768,81.0899613825612,4.68904867831278,71.8737343657768,0.0433227323539768,0.717610277721781,0.203871681665773,6.17767929083628,67.2747432630868,0.832476033468573,0.0489691784393278,192.820137588808,38.5640275177615,12.079397138697,0.317878872070975,14.3474695972288,0.409927702777965,0.808569942024677,0.000270763872666653,0.0506806260485464,0.00293062073945083,0.000520291363163371,0.12051115971883,0.00754953386141137,0.00896706237125443,232,"Cross River","Biase","Cross River North",0.0415357498568386,109.37,9070,30348.4652
"Usung Esuk Odot","501514321",FALSE,"OSM",8.1361,5.1663,1484.00745480537,1.78387721457551,98.741851153456,15.2818814715302,59.3602981922148,0.0387799394472938,0.5707621453957,0.250522647074266,5.17805481011844,84.1377902980972,0.0254839602082216,0.0254839602082216,NA,NA,0.178387721457551,0.0594625738191838,NA,NA,0.927493682176304,0.00111491006392151,0.0617129265858268,0.00955106288092761,1.59272866274501e-05,NA,0.000111491006392151,NA,317,"Cross River","Odukpani","Cross River South",0.00759948791574802,153.76,464,45269.7938
"Ndeacha","501514331",FALSE,"OSM",8.0951,5.4413,1588.94190828942,0.0509679204164432,10.0067017084284,1.01935840832886,794.470954144712,0.0101935840832886,0.131667127742478,0.254839602082216,18.3910222566276,170.337883986917,NA,NA,NA,NA,NA,NA,NA,NA,0.993076939412602,3.18545732549003e-05,0.00625411454904542,0.000637091465098006,NA,NA,NA,NA,53,"Cross River","Biase","Cross River North",0.0415357498568386,111.64,5665,4758.307
"Ndealiche","501514336",FALSE,"OSM",8.1527,5.4589,1560.73116433892,1.68194137374263,23.2073930962872,14.3644589040343,120.056243410686,0.0542561733465364,0.182735378710922,0.202316322592032,6.58444006718764,100.102895743094,NA,NA,NA,NA,0.0339786136109622,0.0339786136109622,NA,NA,0.975445433116014,0.00105120091741171,0.0145044490220646,0.0089776805623394,NA,NA,2.12363821699335e-05,NA,416,"Cross River","Biase","Cross River North",0.0415357498568386,98.01,365,48094.739
"Ofodua","501514339",FALSE,"OSM",8.2587,5.9731,857.16999091034,25.1611633789175,85.4052453111534,119.902032779683,3.72682604743626,0.149768829636414,0.205795771834105,0.722301402287245,1.28001514906128,16.0927744653486,0.135914454443849,0.0226524090739748,NA,NA,511.870824742339,2.00733656761702,0.373764749720584,0.0373764749720584,0.535724903905371,0.0157255409968358,0.0533776465841279,0.0749378835821529,8.49455286797341e-05,NA,0.319915479198964,0.000233600203869269,2468,"Cross River","Obubra","Cross River Central",0.217319291173103,87.39,13,438452.3812
"Aking","501514383",FALSE,"OSM",8.6378216,5.4387298,1567.34849933966,0.95140118110694,23.8699760617009,7.84905974413226,156.734849933966,0.04136526874378,0.190959808493607,0.413108407585908,9.0396550074949,117.782277125386,NA,NA,NA,NA,NA,NA,NA,NA,0.979581218543609,0.000594618700758139,0.0149185584743783,0.00490560428125465,NA,NA,NA,NA,272,"Cross River","Akamkpa","Cross River South",0.00777062369464944,207,35,33950.2145
"Nde Akwara","501514409",FALSE,"OSM",8.1889,5.3897,1597.47903495918,0.0849465340274054,2.45495483339202,NA,1597.47903495918,0.0169893068054811,0.0722045539232946,NA,40.0004734081649,252.5733365849,NA,NA,NA,NA,NA,NA,NA,NA,0.998412580432797,5.30909554248338e-05,0.0015343286117777,NA,NA,NA,NA,NA,1,"Cross River","Biase","Cross River North",0.0415357498568386,104.73,2942,131.1453
"Eligere","501514429",FALSE,"OSM",8.0465755,5.9012493,922.111616174291,8.08691003940899,241.749341188593,24.9572916972517,7.88129586473753,0.113900141400127,0.596911953552082,0.297110615443473,1.70759758412657,19.4222571335852,12.1303650591135,0.433227323539768,126.544851740626,15.8181064675782,243.04052850581,1.45533250602281,21.3980319215034,0.375404068798306,0.576312939327656,0.00505425895644418,0.151091550043535,0.0155981227038162,0.00758138843466627,0.0790895962963749,0.151898532565992,0.0133736116715156,313,"Cross River","Abi","Cross River Central",0.293080507413339,54.01,1496,52216.7461
"Ito Udo","501514761",FALSE,"OSM",7.833333,5.183333,1474.78226120999,3.17700037262496,97.4081905692258,23.9634172491311,42.1366360345712,0.0622941249534306,0.423513872040112,0.117467731613388,3.04186109567794,64.2548089720675,0.688066925621984,0.114677820936997,NA,NA,NA,NA,NA,NA,0.921728004417168,0.00198560173288879,0.0608793985856569,0.0149769585253456,0.000430036738941154,NA,NA,NA,691,"Akwa Ibom","Ikono","Akwa Ibom North West",0.0402109592910448,179.07,174,97928.1569
"Ogbu","501516209",FALSE,"OSM",7.9083581,5.8173655,1023.90304789933,14.7806969207685,270.869013053188,83.2051300798436,6.02295910529018,0.197075958943581,0.587568358032945,0.671009113547126,1.48562575332089,28.6630871250446,2.00473820304677,0.0646689742918312,NA,NA,204.534264631187,0.99772812015213,0.722045539232946,0.0656405035666315,0.639931831213234,0.00923782624392109,0.169291129563168,0.0520025908386247,0.00125294654802608,NA,0.127832402471915,0.000451273121111087,1187,"Ebonyi","Afikpo North","Ebonyi South",0.449891035684344,74.82,8103,218735.7303
"Ikot Ekpene","501516317",FALSE,"OSM",7.7132177,5.181975,559.381421223867,1.22323008999464,63.1577480493759,973.793087476565,0.68300539831974,0.0764518806246649,0.167972734173872,5.69469641799161,1.09590338104561,25.223106744635,2.14065265749062,0.0314801861395679,NA,NA,0.32279682930414,0.032279682930414,NA,NA,0.349609250568073,0.000764509758117607,0.0394731253583639,0.608613476608125,0.00133789207670581,NA,0.000201745630614369,NA,16734,"Akwa Ibom","Ikot Ekpene","Akwa Ibom North West",0.0821188534430655,189,223,2799010.5337
"Nwomila","501516357",FALSE,"OSM",8.3,6.533333,121.312145244538,503.639505595084,97.3912012624203,15.0440311762535,0.43637462318179,1.73668795032788,0.288994662499763,0.0580850624565772,1.16111678978708,17.4887794346419,1.2996819706193,0.12996819706193,NA,NA,861.332371077683,4.22221750528276,NA,NA,0.0758191934422052,0.314770965618297,0.060868780394572,0.00940240820573807,0.000812291617999957,NA,0.538326360721188,NA,680,"Ebonyi","Izzi","Ebonyi North",0.524153153045608,54.81,13984,51220.7666
"Ipene","501516470",FALSE,"OSM",7.9166653,5.7499766,1173.40045313416,45.5823101591057,228.794994749414,10.346487844538,17.2558890166789,0.506470112878953,0.915179978997655,0.287402440126055,2.38098056000982,43.2169154824537,NA,NA,NA,NA,137.460481363147,0.759450173277058,4.43420907623056,0.0943448739623524,0.7333666036654,0.0284886066809658,0.142995179341247,0.00646647837074476,NA,NA,0.0859117840684661,0.00277134787317633,357,"Cross River","Biase","Cross River North",0.0415357498568386,87.97,13794,46472.7018
"Utu Ikot Ekpenyong","501516486",FALSE,"OSM",7.75,5.166667,1164.26020607281,7.97647954517337,134.130577229273,291.731881810318,5.1975902056822,0.0675972842811302,0.38878428182398,0.542252568420666,1.25688840245609,26.2678019200685,1.29118731721656,0.0322796829304141,NA,NA,0.6286043518028,0.07857554397535,NA,NA,0.727654016861687,0.0049852407143919,0.0838306186158126,0.182330268215507,0.000806982522457474,NA,0.00039287307014377,NA,4813,"Akwa Ibom","Ikot Ekpene","Akwa Ibom North West",0.0821188534430655,188.05,266,771522.817
"Okon","501516501",FALSE,"OSM",7.883333,5.65,1350.14021183158,36.11077161505,127.844533711245,83.4429803751203,33.7535052957895,0.206347266371714,0.680024115485346,0.667543843000963,2.85717667201178,56.9300529783449,0.0254839602082216,0.0127419801041108,NA,NA,2.45495483339202,0.0818318277797339,NA,NA,0.843827645522309,0.0225689651510969,0.0799018879143749,0.0521512455138143,1.59272866274501e-05,NA,0.0015343286117777,NA,2058,"Abia","Ohafia","Abia North",0.149886798393483,111.52,19573,288288.4879
"Ukpom Usung Ubom","501516669",FALSE,"OSM",7.75,5.233333,1383.3628012897,48.6149014238841,131.038523390676,36.9942155689351,21.9581397030111,0.289374413237405,0.668563894850386,0.185900580748417,2.55186433225933,54.7618298747316,0.00849465340274054,0.00849465340274054,NA,NA,NA,NA,NA,NA,0.864591518188961,0.0303839537896324,0.0818981078383487,0.0231211110875151,5.30909554248338e-06,NA,NA,NA,788,"Akwa Ibom","Ikono","Akwa Ibom North West",0.0402109592910448,188.5,7224,118280.3324
"Amate Enu","501517093",FALSE,"OSM",7.933333,5.95,452.960403394334,10.7287472476613,884.259440611679,29.366016813274,1.88733501414306,0.072491535457171,3.684414335882,0.362543417447828,1.5311185993556,22.6317007763478,26.256973667871,0.937749059566822,0.0254839602082216,0.0254839602082216,195.241113808589,0.659598357461448,1.18075682298094,0.107341529361903,0.283096901611841,0.00670538767015651,0.55265560959035,0.0183535432903651,0.0164104143218161,1.59272866274501e-05,0.122024251948438,0.00073796428040519,347,"Ebonyi","Afikpo North","Ebonyi South",0.449891035684344,49.37,12,44503.9996
"Edenyaka","501517282",FALSE,"OSM",8.283333,6.533333,267.071902982163,556.56969094756,78.8133942706267,9.72637814613792,0.80686375523312,1.68147942884459,0.278492559260165,0.0476783242457741,1.13315788691685,16.6064107479128,0.620109698400059,0.0885870997714371,NA,NA,687.21746028171,2.68444320422543,NA,NA,0.166917963855678,0.347851939943511,0.0492577884431608,0.00607891439614347,0.000387563974601287,NA,0.429505829386906,NA,616,"Ebonyi","Izzi","Ebonyi North",0.524153153045608,51.77,15809,44692.8815
"Ndiogbokote","501517965",FALSE,"OSM",8.266667,6.683333,385.538339336782,722.852531306206,96.4143161211051,8.78347161843372,0.87028970504917,1.89228411336703,0.292164594306379,0.0422282289347775,0.958669224881125,12.9052761562313,6.26055955781978,0.447182825558556,NA,NA,380.16971838625,1.30195109036387,NA,NA,0.240958610291151,0.451777485187623,0.0602582344071864,0.00548960479092782,0.00391280341481025,NA,0.237603261908301,NA,758,"Ebonyi","Izzi","Ebonyi North",0.524153153045608,82.45,17584,50768.4488
"Akpa Uton","501518264",FALSE,"OSM",7.9162085,5.2331985,1533.04708889939,0.594625738191838,46.915970743336,19.4612509456786,90.1792405234936,0.0349779845995199,0.236949347188566,0.153238196422666,4.45687725996267,80.8731236714261,NA,NA,NA,NA,NA,NA,NA,NA,0.958143090743061,0.000371636687973837,0.0293221346811357,0.0121631378878294,NA,NA,NA,NA,605,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,191.6,5349,88710.2405
"Ibaribara","501518286",FALSE,"OSM",7.985046,5.7464812,986.441626393245,0.9429065277042,183.841288942111,7.05056232427465,13.3302922485574,0.07857554397535,0.606736927201686,0.41473896025145,2.19180676209123,35.886423367702,15.1799456306973,0.233537625087651,260.497041248441,65.1242603121104,133.994662774829,0.708966469708091,12.0709024852943,0.182892461898399,0.616518719870883,0.000589309605215655,0.114899445730425,0.00440654930026121,0.0094873537344178,0.162808723905795,0.0837456730871329,0.00754422476586889,190,"Cross River","Biase","Cross River North",0.0415357498568386,88.94,6264,23749.5496
"Achara","501518359",FALSE,"OSM",7.866667,5.7833143,1267.77605243861,69.7411044364998,187.493989905289,64.890657343535,15.6515562029458,0.343552238603447,0.723915018939341,0.408117341783239,2.01260243563094,44.534618286698,3.50829185533184,0.116943061844395,NA,NA,6.60884034733214,0.104902227735431,NA,NA,0.79235065514239,0.0435876744037886,0.117182356813693,0.0405561808490306,0.00219265645904564,NA,0.00413047633205207,NA,1558,"Ebonyi","Afikpo South","Ebonyi South",0.196652765852661,79.73,11267,216342.6025
"Asaga Amangwu","501518362",FALSE,"OSM",7.8666687,5.8332973,941.955126523093,21.6528715235856,316.493796479307,60.8896755908442,7.65817176035035,0.170495051366816,0.673391056338951,0.451034634006253,1.30934446507905,25.225597953261,1.39312315804945,0.0819484210617323,NA,NA,255.748529996309,0.791791114539658,1.8858130554084,0.0698449279780889,0.588714986514897,0.0135328845377901,0.197806281721846,0.0380555968485209,0.000870691668967275,NA,0.159840939497547,0.00117861921043131,1668,"Ebonyi","Afikpo South","Ebonyi South",0.196652765852661,73.09,6983,214390.5743
"Amaguanyim","501518381",FALSE,"OSM",8.4,6.5,349.707891284023,241.358587132067,454.599871501063,8.01045815878433,1.67324349896662,0.973220109403496,0.937319322682604,0.0568117599913782,1.13396097542636,8.05844015677342,11.263910412034,0.321826011772399,NA,NA,533.379287158078,1.92555699335046,1.69893068054811,0.106183167534257,0.218564845292956,0.15084733164858,0.284121557051541,0.00500647709656183,0.00703986068933297,NA,0.333358109112532,0.00106181910849668,683,"Ebonyi","Izzi","Ebonyi North",0.524153153045608,59.79,3279,46636.2716
